task,size,subset,positions,balanced_accuracy,macro_f1,auroc,ci95
seed2_trained_l0_m_random_128_previous_iid,single,current_ne_previous,9976,0.4965740749672818,0.3671346245616133,0.44757949638090094,"[0.4919898926425603, 0.5008152038303194]"
seed2_trained_l0_m_random_128_previous_transfer,up_to_four,all,4644,0.5,0.32441082339249344,0.5024749127845416,"[0.5, 0.5]"
seed2_trained_l0_m_random_128_previous_transfer,up_to_four,current_ne_previous,2530,0.5,0.33648046157880934,0.5187689738302558,"[0.5, 0.5]"
seed2_trained_l0_m_random_128_previous_transfer,single,all,4644,0.5,0.32441082339249344,0.5031958567548791,"[0.5, 0.5]"
seed2_trained_l0_m_random_128_previous_transfer,single,current_ne_previous,2530,0.5,0.33648046157880934,0.5013166439673454,"[0.5, 0.5]"
seed2_trained_l0_m_random_128_query_iid,up_to_four,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed2_trained_l0_m_random_128_query_iid,single,all,20000,0.7504518979714803,0.6681019519484375,,"[0.7501522796315035, 0.7508009691758315]"
seed2_trained_l0_m_random_128_state_iid,up_to_four,all,20000,0.07569195833716089,0.022942128706220914,,"[0.07381788624264592, 0.07789132802031212]"
seed2_trained_l0_m_random_128_state_iid,single,all,20000,0.07249210901568491,0.022006007517315164,,"[0.07055610829003381, 0.0744883466970575]"
seed2_trained_l0_m_random_A_iid,up_to_four,all,20000,0.5433671945604129,0.5428322231112601,0.559542404995708,"[0.5366483265709162, 0.5503951391299803]"
seed2_trained_l0_m_random_A_iid,single,all,20000,0.538118493643233,0.5361240562670206,0.5536239703520286,"[0.5313996816220407, 0.5450775816159404]"
seed2_trained_l0_m_random_B_iid,up_to_four,all,20000,0.5262247337549237,0.44833551288395845,0.5474345828574978,"[0.5208734224991681, 0.5316483129182249]"
seed2_trained_l0_m_random_B_iid,single,all,20000,0.5215675162355102,0.5189636583356685,0.5355902612394975,"[0.5145780362027129, 0.5282197663543421]"
seed2_trained_l0_m_random_C_iid,up_to_four,all,20000,0.5260913255647117,0.49997114739854376,0.5466529966574374,"[0.5196187174435359, 0.5322697244269116]"
seed2_trained_l0_m_random_C_iid,single,all,20000,0.5152381348015702,0.440452828928413,0.5390881164073402,"[0.5095375903855169, 0.5209253211811272]"
seed2_trained_l0_m_random_D_iid,up_to_four,all,20000,0.5318668353430951,0.5221807381648036,0.555261427235219,"[0.5246357652533352, 0.538936074289263]"
seed2_trained_l0_m_random_D_iid,single,all,20000,0.5209877824945655,0.517062811400441,0.5462106002432735,"[0.5139723282154838, 0.5277677627077614]"
seed2_trained_l0_m_random_current_iid,up_to_four,all,20000,0.5631684744594556,0.5449374160167862,0.5781665344503345,"[0.5567812716781407, 0.5693139885703395]"
seed2_trained_l0_m_random_current_iid,up_to_four,current_ne_previous,9976,0.5524294267642907,0.5406323973080198,0.5680965805864516,"[0.5432473258577802, 0.5619319822747018]"
seed2_trained_l0_m_random_current_iid,single,all,20000,0.5554526346332702,0.5377177013964247,0.5677573806818328,"[0.5493990923977621, 0.5619150663667752]"
seed2_trained_l0_m_random_current_iid,single,current_ne_previous,9976,0.5417713327481036,0.530477919980693,0.5524205036190991,"[0.5322711330549813, 0.5514405443308259]"
seed2_trained_l0_m_random_current_transfer,up_to_four,all,4979,0.5,0.34615889691398555,0.6221813337374688,"[0.5, 0.5]"
seed2_trained_l0_m_random_current_transfer,up_to_four,current_ne_previous,2530,0.5,0.33648046157880934,0.5839342559320858,"[0.5, 0.5]"
seed2_trained_l0_m_random_current_transfer,single,all,4979,0.5,0.34615889691398555,0.6306301273868438,"[0.5, 0.5]"
seed2_trained_l0_m_random_current_transfer,single,current_ne_previous,2530,0.5,0.33648046157880934,0.5837148673574177,"[0.5, 0.5]"
seed2_trained_l0_m_random_previous_iid,up_to_four,all,18617,0.5003875519196366,0.38134046288631723,0.5140428710042044,"[0.49723403346874945, 0.5036504561006335]"
seed2_trained_l0_m_random_previous_iid,up_to_four,current_ne_previous,9976,0.4965740749672818,0.3671346245616133,0.44757949638090094,"[0.4925316770978255, 0.5008951536024436]"
seed2_trained_l0_m_random_previous_iid,single,all,18617,0.5003875519196366,0.38134046288631723,0.5140428710042044,"[0.49723403346874945, 0.5036504561006335]"
seed2_trained_l0_m_random_previous_iid,single,current_ne_previous,9976,0.4965740749672818,0.3671346245616133,0.44757949638090094,"[0.4925316770978255, 0.5008951536024436]"
seed2_trained_l0_m_random_previous_transfer,up_to_four,all,4644,0.5,0.34202323604420515,0.539863501770316,"[0.5, 0.5]"
seed2_trained_l0_m_random_previous_transfer,up_to_four,current_ne_previous,2530,0.5,0.3301562086311888,0.41628513264258227,"[0.5, 0.5]"
seed2_trained_l0_m_random_previous_transfer,single,all,4644,0.5,0.34202323604420515,0.539863501770316,"[0.5, 0.5]"
seed2_trained_l0_m_random_previous_transfer,single,current_ne_previous,2530,0.5,0.3301562086311888,0.41628513264258227,"[0.5, 0.5]"
seed2_trained_l0_m_random_query_iid,up_to_four,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed2_trained_l0_m_random_query_iid,single,all,20000,0.7504518979714803,0.6681019519484375,,"[0.750152081311931, 0.7508003843849864]"
seed2_trained_l0_m_random_state_iid,up_to_four,all,20000,0.07490875914548875,0.023760721862279226,,"[0.07294514148740677, 0.0769058787514463]"
seed2_trained_l0_m_random_state_iid,single,all,20000,0.07249210901568491,0.022006007517315164,,"[0.07067239119292003, 0.07434419012198816]"
seed2_trained_l0_m_shuffled_A_iid,full,all,20000,0.5081503782080807,0.4920193849838106,0.5100968789728636,"[0.5007690224239438, 0.5149282674768136]"
seed2_trained_l0_m_shuffled_B_iid,full,all,20000,0.5,0.3388866851778395,0.49129652294393034,"[0.5, 0.5]"
seed2_trained_l0_m_shuffled_C_iid,full,all,20000,0.5004597832487971,0.3367160635931625,0.491668694330478,"[0.499848767091277, 0.501050370682177]"
seed2_trained_l0_m_shuffled_D_iid,full,all,20000,0.504820768477503,0.3863671369009917,0.5168768152582954,"[0.501589248745341, 0.5080013550623043]"
seed2_trained_l0_m_shuffled_current_iid,full,all,20000,0.5245838308126293,0.41203357283850095,0.5778380519938457,"[0.5213634141050157, 0.527773453950463]"
seed2_trained_l0_m_shuffled_current_iid,full,current_ne_previous,9976,0.5233225290926689,0.39791365441999227,0.5825514728816775,"[0.5194163832959995, 0.5273365668602289]"
seed2_trained_l0_m_shuffled_current_transfer,full,all,4979,0.5,0.3199945370117454,0.3990299455259168,"[0.5, 0.5]"
seed2_trained_l0_m_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.44452688010070623,"[0.5, 0.5]"
seed2_trained_l0_m_shuffled_previous_iid,full,all,18617,0.5019660843861599,0.44384113510309253,0.5110320834515457,"[0.49643909639885747, 0.5081202372062468]"
seed2_trained_l0_m_shuffled_previous_iid,full,current_ne_previous,9976,0.49459168973822226,0.4322629203815114,0.46721234513117826,"[0.4871948821558064, 0.5023761149204634]"
seed2_trained_l0_m_shuffled_previous_transfer,full,all,4644,0.5,0.32441082339249344,0.4528954789141072,"[0.5, 0.5]"
seed2_trained_l0_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.46981781997761113,"[0.5, 0.5]"
seed2_trained_l0_m_shuffled_query_iid,full,all,20000,0.09003089463268436,0.092729995642641,,"[0.08578149487747071, 0.09386787653377195]"
seed2_trained_l0_m_shuffled_state_iid,full,all,20000,0.06417815284748978,0.014683573312086029,,"[0.06357469590274216, 0.06482946098996867]"
seed2_trained_l0_u_full_A_iid,full,all,20000,0.6263165998454527,0.6263149511888545,0.6764323050595455,"[0.61737685124655, 0.6350250001314393]"
seed2_trained_l0_u_full_B_iid,full,all,20000,0.6204514715024629,0.6204746104884207,0.6663371007124365,"[0.6107267104641596, 0.6303844642547632]"
seed2_trained_l0_u_full_C_iid,full,all,20000,0.623663763214762,0.6227614163306242,0.6715623443094456,"[0.6145744216610113, 0.6317566340884014]"
seed2_trained_l0_u_full_D_iid,full,all,20000,0.6340581869591075,0.6341140121029103,0.6856389296641083,"[0.6249651497693223, 0.6426358418778576]"
seed2_trained_l0_u_full_current_iid,full,all,20000,0.6241159066976513,0.6116359027695932,0.6904311311974605,"[0.6175605097631657, 0.6314293707305083]"
seed2_trained_l0_u_full_current_iid,full,current_ne_previous,9976,0.5785966706217904,0.562401784735154,0.622304727819955,"[0.569252292906532, 0.587591233489635]"
seed2_trained_l0_u_full_current_transfer,full,all,4979,0.5029876227059326,0.3527362280726187,0.6976609044990503,"[0.501697667133446, 0.5047847931460424]"
seed2_trained_l0_u_full_current_transfer,full,current_ne_previous,2530,0.5004009623095429,0.3373700123765706,0.6286682738494445,"[0.5, 0.5012407204657124]"
seed2_trained_l0_u_full_previous_iid,full,all,18617,0.601772614421809,0.6017820489522357,0.637009331937994,"[0.5943623323739472, 0.609221735811479]"
seed2_trained_l0_u_full_previous_iid,full,current_ne_previous,9976,0.5250444549485673,0.525044089860556,0.531003950300493,"[0.5151017843907646, 0.5348588839810662]"
seed2_trained_l0_u_full_previous_transfer,full,all,4644,0.519462329237891,0.40268665832350314,0.6196051805425006,"[0.5126641160872931, 0.5263412496385077]"
seed2_trained_l0_u_full_previous_transfer,full,current_ne_previous,2530,0.5123317005239699,0.38550471194015345,0.545133730149553,"[0.503825089424479, 0.5208780516352178]"
seed2_trained_l0_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed2_trained_l0_u_full_state_iid,full,all,20000,0.12628390445833884,0.07888521183141374,,"[0.12309295443172685, 0.12932005683551986]"
seed2_trained_l0_u_shuffled_A_iid,full,all,20000,0.5430170592677634,0.5332012472831673,0.5824772727138496,"[0.5358982347337935, 0.5504029281546964]"
seed2_trained_l0_u_shuffled_B_iid,full,all,20000,0.5193568323628237,0.46346212733244607,0.5381960960488349,"[0.5134023689526249, 0.5252052172623085]"
seed2_trained_l0_u_shuffled_C_iid,full,all,20000,0.5016650410854807,0.3524406613451749,0.5339887140120592,"[0.49971009616517337, 0.503449909445119]"
seed2_trained_l0_u_shuffled_D_iid,full,all,20000,0.5084663454636807,0.43614569635311784,0.5204782324415016,"[0.5031745292725551, 0.513906975328637]"
seed2_trained_l0_u_shuffled_current_iid,full,all,20000,0.5245199378172232,0.4172135200507682,0.565398293960943,"[0.5209440622884017, 0.5277945039911919]"
seed2_trained_l0_u_shuffled_current_iid,full,current_ne_previous,9976,0.5225117287106618,0.4164360556011958,0.5448199534388676,"[0.5173780221893076, 0.5276974550951781]"
seed2_trained_l0_u_shuffled_current_transfer,full,all,4979,0.5,0.34615889691398555,0.5134804088243999,"[0.5, 0.5]"
seed2_trained_l0_u_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.47869961953895895,"[0.5, 0.5]"
seed2_trained_l0_u_shuffled_previous_iid,full,all,18617,0.5126510246402561,0.48281784916452103,0.5211501295746467,"[0.5056572895112034, 0.5195777137174984]"
seed2_trained_l0_u_shuffled_previous_iid,full,current_ne_previous,9976,0.53002123869333,0.5038896869048817,0.5398805102431276,"[0.5210222600025214, 0.5392517870301886]"
seed2_trained_l0_u_shuffled_previous_transfer,full,all,4644,0.5,0.34202323604420515,0.5125608836347019,"[0.5, 0.5]"
seed2_trained_l0_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.5,0.3301562086311888,0.4691027757342486,"[0.5, 0.5]"
seed2_trained_l0_u_shuffled_query_iid,full,all,20000,0.2538738215162202,0.18030662762932398,,"[0.2486974470128512, 0.2586700911974302]"
seed2_trained_l0_u_shuffled_state_iid,full,all,20000,0.06256173453638114,0.013392592580480481,,"[0.06187897381769965, 0.06330665673405184]"
seed2_trained_l10_h_full_A_iid,full,all,20000,0.6709740705380517,0.6660961680237061,0.7552665320201913,"[0.6635819366405097, 0.6790150585230554]"
seed2_trained_l10_h_full_B_iid,full,all,20000,0.6713121100423614,0.6710762352579973,0.7560099865818789,"[0.6634155141724216, 0.6789602095956114]"
seed2_trained_l10_h_full_C_iid,full,all,20000,0.6757456853462513,0.6742332381492826,0.7577167337771636,"[0.6681824468035173, 0.6835756799882939]"
seed2_trained_l10_h_full_D_iid,full,all,20000,0.6714988105491981,0.6682916576236148,0.7467014730027993,"[0.6641763423651116, 0.6792270904213817]"
seed2_trained_l10_h_full_current_iid,full,all,20000,0.9998513166761038,0.9998498759130594,0.9999997497924679,"[0.9996653918497006, 1.0]"
seed2_trained_l10_h_full_current_iid,full,current_ne_previous,9976,0.9997995105936224,0.9997995105936224,0.9999993970847844,"[0.999493233429475, 1.0]"
seed2_trained_l10_h_full_current_transfer,full,all,4979,1.0,1.0,1.0,"[1.0, 1.0]"
seed2_trained_l10_h_full_current_transfer,full,current_ne_previous,2530,1.0,1.0,1.0,"[1.0, 1.0]"
seed2_trained_l10_h_full_previous_iid,full,all,18617,0.8752801503973495,0.8748454120070221,0.9460148016358402,"[0.8697689552305821, 0.8805550307290192]"
seed2_trained_l10_h_full_previous_iid,full,current_ne_previous,9976,0.8688207621491435,0.8688532551581849,0.9486742296351318,"[0.8612849210683897, 0.8764336260060176]"
seed2_trained_l10_h_full_previous_transfer,full,all,4644,0.8610967042030606,0.8623266450974733,0.9370558884831012,"[0.8508111453575281, 0.8718329653498678]"
seed2_trained_l10_h_full_previous_transfer,full,current_ne_previous,2530,0.8882233963226475,0.8870848954652462,0.9640709018870542,"[0.873804202035777, 0.9020627333060339]"
seed2_trained_l10_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed2_trained_l10_h_full_state_iid,full,all,20000,0.14939185382667275,0.10061403204699423,,"[0.14614163600827668, 0.152661885950169]"
seed2_trained_l10_h_shuffled_A_iid,full,all,20000,0.5418227532602489,0.499875589381796,0.5797273737717824,"[0.5358410072981897, 0.5472045030052097]"
seed2_trained_l10_h_shuffled_B_iid,full,all,20000,0.49995627223111766,0.3390485867797426,0.463994965362804,"[0.4997440004611868, 0.5001624961657403]"
seed2_trained_l10_h_shuffled_C_iid,full,all,20000,0.4997589704335365,0.4082561651274278,0.5226620744577353,"[0.4952803046749848, 0.5045322874449365]"
seed2_trained_l10_h_shuffled_D_iid,full,all,20000,0.49991091936343873,0.341555249235144,0.45886205935526125,"[0.4996615994855146, 0.5001523454122826]"
seed2_trained_l10_h_shuffled_current_iid,full,all,20000,0.5249145050870995,0.47743904463949627,0.6102968846480025,"[0.5195300076918689, 0.5306146621360837]"
seed2_trained_l10_h_shuffled_current_iid,full,current_ne_previous,9976,0.5634675181437285,0.522961051392928,0.6698203553823447,"[0.5552396848028754, 0.5714577591136979]"
seed2_trained_l10_h_shuffled_current_transfer,full,all,4979,0.5,0.34615889691398555,0.09907923190959803,"[0.5, 0.5]"
seed2_trained_l10_h_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.14945362244288865,"[0.5, 0.5]"
seed2_trained_l10_h_shuffled_previous_iid,full,all,18617,0.523097086357348,0.5139540598824563,0.5405684633681279,"[0.5152941002853282, 0.5298813338834568]"
seed2_trained_l10_h_shuffled_previous_iid,full,current_ne_previous,9976,0.5715130599474579,0.5635402279326949,0.5744772725080308,"[0.5620452328026836, 0.580836494696194]"
seed2_trained_l10_h_shuffled_previous_transfer,full,all,4644,0.48641667997964044,0.3976944281452544,0.4663842458602844,"[0.4769596344076968, 0.49539875264980965]"
seed2_trained_l10_h_shuffled_previous_transfer,full,current_ne_previous,2530,0.5017226065862825,0.4047134624721734,0.5120810600155885,"[0.489400399514511, 0.5139159612042264]"
seed2_trained_l10_h_shuffled_query_iid,full,all,20000,0.22776943852461398,0.22812966163276335,,"[0.22175702353603058, 0.23360747884327102]"
seed2_trained_l10_h_shuffled_state_iid,full,all,20000,0.0645350759657969,0.018826762019857935,,"[0.06322673365494443, 0.06576853988085007]"
seed2_trained_l10_m_full_A_iid,full,all,20000,0.6530140380157214,0.6519011190848947,0.7115501031070706,"[0.6458633797593941, 0.6600949462414308]"
seed2_trained_l10_m_full_B_iid,full,all,20000,0.648273799793821,0.6477167341562738,0.7148336679725092,"[0.6401207135625538, 0.6559405262393342]"
seed2_trained_l10_m_full_C_iid,full,all,20000,0.6484709278111248,0.6484733929511124,0.6983081858518965,"[0.6411493268892006, 0.6559270710752837]"
seed2_trained_l10_m_full_D_iid,full,all,20000,0.6490865389545137,0.6487089418448155,0.7187477569623888,"[0.6420160238477987, 0.656381004800014]"
seed2_trained_l10_m_full_current_iid,full,all,20000,0.9998027163650618,0.9997998351261951,0.999999719767564,"[0.9996033434207082, 0.9999523345945149]"
seed2_trained_l10_m_full_current_iid,full,current_ne_previous,9976,0.9996003074063713,0.9995990222026181,0.9999992765017413,"[0.999196262059174, 0.9999020212972715]"
seed2_trained_l10_m_full_current_transfer,full,all,4979,0.9995731967562953,0.9995968978541268,1.0,"[0.9989268881249062, 1.0]"
seed2_trained_l10_m_full_current_transfer,full,current_ne_previous,2530,0.9995990376904571,0.9996046585288828,1.0,"[0.9987436922668667, 1.0]"
seed2_trained_l10_m_full_previous_iid,full,all,18617,0.754668630580217,0.7546794493347604,0.8451554047055636,"[0.7478470591226996, 0.7613099232562714]"
seed2_trained_l10_m_full_previous_iid,full,current_ne_previous,9976,0.7557579206981597,0.7548263120710017,0.8645913521057015,"[0.746270657155619, 0.7647765235129464]"
seed2_trained_l10_m_full_previous_transfer,full,all,4644,0.7479085008600801,0.7482723584074071,0.8420909790051307,"[0.7340084969464151, 0.7611692930106481]"
seed2_trained_l10_m_full_previous_transfer,full,current_ne_previous,2530,0.8133006354768202,0.8115271810974819,0.9142771959014964,"[0.7969063759499254, 0.8295357251196898]"
seed2_trained_l10_m_full_query_iid,full,all,20000,0.8860006317476492,0.8860315178638791,,"[0.8808381767610725, 0.8905194676169631]"
seed2_trained_l10_m_full_state_iid,full,all,20000,0.12643936347504242,0.0478297100845235,,"[0.12512731129007662, 0.1277607674590273]"
seed2_trained_l10_m_shuffled_A_iid,full,all,20000,0.5282294665201258,0.5133242079531792,0.5406846408789826,"[0.5212957719439845, 0.5347057303553114]"
seed2_trained_l10_m_shuffled_B_iid,full,all,20000,0.5318733808717888,0.46987191629334696,0.5607643778104847,"[0.5272521730207815, 0.5366031207355964]"
seed2_trained_l10_m_shuffled_C_iid,full,all,20000,0.4993372286946069,0.34576718402116285,0.5483908456326632,"[0.49757984656536713, 0.5009482246196082]"
seed2_trained_l10_m_shuffled_D_iid,full,all,20000,0.5151602105635535,0.42042643874599983,0.6386367774695203,"[0.5113075587851853, 0.5192155045864332]"
seed2_trained_l10_m_shuffled_current_iid,full,all,20000,0.5,0.33967247754886426,0.012564721682752543,"[0.5, 0.5]"
seed2_trained_l10_m_shuffled_current_iid,full,current_ne_previous,9976,0.5,0.3347559349159776,0.01255189090289367,"[0.5, 0.5]"
seed2_trained_l10_m_shuffled_current_transfer,full,all,4979,0.5263198841737601,0.4122990894674159,0.4676835788261551,"[0.5208069670639901, 0.5321072346968191]"
seed2_trained_l10_m_shuffled_current_transfer,full,current_ne_previous,2530,0.527614208629159,0.41183569092403005,0.5910134439568449,"[0.5190551988264827, 0.5359795333359506]"
seed2_trained_l10_m_shuffled_previous_iid,full,all,18617,0.5267628774150981,0.46862943721011546,0.5269431780273546,"[0.5213433134906338, 0.5323553916552635]"
seed2_trained_l10_m_shuffled_previous_iid,full,current_ne_previous,9976,0.499516622774439,0.4301211080525606,0.5318879847840278,"[0.49195744050712126, 0.5068936214228505]"
seed2_trained_l10_m_shuffled_previous_transfer,full,all,4644,0.5076875921846032,0.3689348262991674,0.4717966198669198,"[0.5036837763804521, 0.5120168835301885]"
seed2_trained_l10_m_shuffled_previous_transfer,full,current_ne_previous,2530,0.5009778730058922,0.3440285204991087,0.4844537255742699,"[0.4961893491171356, 0.5057924654690666]"
seed2_trained_l10_m_shuffled_query_iid,full,all,20000,0.2632264272229966,0.20889574800084632,,"[0.25811615786305264, 0.2689221336049072]"
seed2_trained_l10_m_shuffled_state_iid,full,all,20000,0.062346836261570296,0.011407306121887612,,"[0.06206132365410421, 0.06263591340819917]"
seed2_trained_l10_u_full_A_iid,full,all,20000,0.6729497517464995,0.6727042954630363,0.7574336729766799,"[0.6658922566505142, 0.6808205645701213]"
seed2_trained_l10_u_full_B_iid,full,all,20000,0.669204891874536,0.6650358710280102,0.7550963764028709,"[0.660816252040682, 0.6772432077364723]"
seed2_trained_l10_u_full_C_iid,full,all,20000,0.677211723533307,0.675934540191113,0.7582140035137994,"[0.670188777574921, 0.6849002674573504]"
seed2_trained_l10_u_full_D_iid,full,all,20000,0.6665913646897175,0.6664958308575754,0.7459307392443142,"[0.6587321642841272, 0.6734402249204428]"
seed2_trained_l10_u_full_current_iid,full,all,20000,0.9998999169871459,0.9998999169871459,0.9999997297758653,"[0.9997490963461165, 1.0]"
seed2_trained_l10_u_full_current_iid,full,current_ne_previous,9976,0.9997995105936224,0.9997995105936224,0.9999993970847844,"[0.9994916200501031, 1.0]"
seed2_trained_l10_u_full_current_transfer,full,all,4979,1.0,1.0,1.0,"[1.0, 1.0]"
seed2_trained_l10_u_full_current_transfer,full,current_ne_previous,2530,1.0,1.0,1.0,"[1.0, 1.0]"
seed2_trained_l10_u_full_previous_iid,full,all,18617,0.8751157095879003,0.8752918004884896,0.9458877961963955,"[0.8699857904591507, 0.8800533163743003]"
seed2_trained_l10_u_full_previous_iid,full,current_ne_previous,9976,0.8652198309264958,0.8650379076373629,0.948130922637135,"[0.8572190805494607, 0.8722664094728937]"
seed2_trained_l10_u_full_previous_transfer,full,all,4644,0.8313929209655189,0.8320778460700726,0.935236345532971,"[0.8195799069933647, 0.8433115015524523]"
seed2_trained_l10_u_full_previous_transfer,full,current_ne_previous,2530,0.8628399507219509,0.8599078483503207,0.9622201623725468,"[0.8466735863245549, 0.8766359390161984]"
seed2_trained_l10_u_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed2_trained_l10_u_full_state_iid,full,all,20000,0.14807070554273188,0.09813118411718876,,"[0.14495466050718797, 0.15126846792201723]"
seed2_trained_l10_u_shuffled_A_iid,full,all,20000,0.5137011292511364,0.4969094947938729,0.5168114342011878,"[0.5062665439354894, 0.5199320127375014]"
seed2_trained_l10_u_shuffled_B_iid,full,all,20000,0.499491316965926,0.33082393613821937,0.4018622586087069,"[0.49859420943738897, 0.5004803615467259]"
seed2_trained_l10_u_shuffled_C_iid,full,all,20000,0.5005948136081522,0.34700617749116125,0.5103872872714318,"[0.49852562817283075, 0.5023750970625259]"
seed2_trained_l10_u_shuffled_D_iid,full,all,20000,0.49284038416184733,0.4515382755143842,0.4865144873793887,"[0.48699895503086216, 0.4987308675436184]"
seed2_trained_l10_u_shuffled_current_iid,full,all,20000,0.5018966131267919,0.3451337311233072,0.3535075132718082,"[0.501008342839961, 0.5027525148932195]"
seed2_trained_l10_u_shuffled_current_iid,full,current_ne_previous,9976,0.5038440266375981,0.3446119673382455,0.5011994797243633,"[0.502434765965469, 0.5052363990295118]"
seed2_trained_l10_u_shuffled_current_transfer,full,all,4979,0.5,0.34615889691398555,0.4717814404706623,"[0.5, 0.5]"
seed2_trained_l10_u_shuffled_current_transfer,full,current_ne_previous,2530,0.5,0.33648046157880934,0.5225873350913588,"[0.5, 0.5]"
seed2_trained_l10_u_shuffled_previous_iid,full,all,18617,0.5,0.33839155620313444,0.432938218129504,"[0.5, 0.5]"
seed2_trained_l10_u_shuffled_previous_iid,full,current_ne_previous,9976,0.5,0.331904634342352,0.07086882494236131,"[0.5, 0.5]"
seed2_trained_l10_u_shuffled_previous_transfer,full,all,4644,0.5668304472044613,0.5656567872010164,0.5775985376781926,"[0.5515049923553674, 0.5833119564683322]"
seed2_trained_l10_u_shuffled_previous_transfer,full,current_ne_previous,2530,0.6798558160786199,0.6798176868503547,0.701583410473523,"[0.6615274376361464, 0.7001189973975432]"
seed2_trained_l10_u_shuffled_query_iid,full,all,20000,0.31656383542476846,0.29101323297927284,,"[0.30989805236970813, 0.3225845271414595]"
seed2_trained_l10_u_shuffled_state_iid,full,all,20000,0.0661773425547595,0.01937357909899997,,"[0.06498177934044984, 0.06742335864273868]"
seed2_trained_l11_h_full_A_iid,full,all,20000,0.6726853508997401,0.6681632487401741,0.7563522547438517,"[0.665092517633282, 0.6808143105784811]"
seed2_trained_l11_h_full_B_iid,full,all,20000,0.6709799391005264,0.6706889219753353,0.7553008662621111,"[0.6630420558663707, 0.6785683523051628]"
seed2_trained_l11_h_full_C_iid,full,all,20000,0.6743946867251162,0.6728843524571162,0.757811777549451,"[0.6678832010782564, 0.6817671688215949]"
seed2_trained_l11_h_full_D_iid,full,all,20000,0.6712415020917928,0.6710985474392346,0.7473040490353656,"[0.6639780026427234, 0.6784221447991]"
seed2_trained_l11_h_full_current_iid,full,all,20000,0.9998999169871459,0.9998999169871459,0.9999996897426602,"[0.9997478137751624, 1.0]"
seed2_trained_l11_h_full_current_iid,full,current_ne_previous,9976,0.9997995105936224,0.9997995105936224,0.9999993166960889,"[0.9994906566670156, 1.0]"
seed2_trained_l11_h_full_current_transfer,full,all,4979,1.0,1.0,1.0,"[1.0, 1.0]"
seed2_trained_l11_h_full_current_transfer,full,current_ne_previous,2530,1.0,1.0,1.0,"[1.0, 1.0]"
seed2_trained_l11_h_full_previous_iid,full,all,18617,0.8768625915229555,0.8770223929193544,0.9463820077436483,"[0.8717294096500784, 0.8821733725982785]"
seed2_trained_l11_h_full_previous_iid,full,current_ne_previous,9976,0.8673140368308847,0.8671507980957363,0.9488998003144806,"[0.860467893391911, 0.8743601290599525]"
seed2_trained_l11_h_full_previous_transfer,full,all,4644,0.8591088604961343,0.8601937957028072,0.9360169192416434,"[0.8481275361556517, 0.8698852704285247]"
seed2_trained_l11_h_full_previous_transfer,full,current_ne_previous,2530,0.8901607036935411,0.8890949180924326,0.965320354196916,"[0.8766682295660407, 0.9038191827892882]"
seed2_trained_l11_h_full_query_iid,full,all,20000,1.0,1.0,,"[1.0, 1.0]"
seed2_trained_l11_h_full_state_iid,full,all,20000,0.14958233548206856,0.10138585515604966,,"[0.14637701578010937, 0.1525978173705833]"
seed2_trained_l11_h_shuffled_A_iid,full,all,20000,0.5064579324963941,0.5004988633670509,0.5059820059670053,"[0.4997648052399182, 0.5139892570317675]"
seed2_trained_l11_h_shuffled_B_iid,full,all,20000,0.5042176383690699,0.41453441635988286,0.463965566693473,"[0.5004541004067935, 0.5087115000560721]"
seed2_trained_l11_h_shuffled_C_iid,full,all,20000,0.5017387540111466,0.36179404602937715,0.4658527496956354,"[0.499403487349979, 0.5040479221024237]"
seed2_trained_l11_h_shuffled_D_iid,full,all,20000,0.5,0.34141201264488935,0.4719323596787714,"[0.5, 0.5]"
seed2_trained_l11_h_shuffled_current_iid,full,all,20000,0.5086463716464985,0.3517438590527706,0.516433850893285,"[0.5068388448272314, 0.5103131431332253]"
seed2_trained_l11_h_shuffled_current_iid,full,current_ne_previous,9976,0.5040540822987308,0.34483225692972674,0.4738831598545286,"[0.5022481634279743, 0.5060295387045579]"
seed2_trained_l11_h_shuffled_current_transfer,full,all,4979,0.5540207261872611,0.5445767146177263,0.5434798518429287,"[0.5410977898890914, 0.5686072306499278]"
seed2_trained_l11_h_shuffled_current_transfer,full,current_ne_previous,2530,0.45632854782889687,0.42598592462138996,0.4121698780112019,"[0.4400066026221109, 0.4740547578007848]"
seed2_trained_l11_h_shuffled_previous_iid,full,all,18617,0.5001148810907388,0.33883214712534976,0.3833844923113731,"[0.49985250548574806, 0.500389332306869]"
seed2_trained_l11_h_shuffled_previous_iid,full,current_ne_previous,9976,0.49989782596812105,0.3320364477332864,0.32926622806594447,"[0.4995032635411931, 0.5002025983285713]"
